review_group	review_pdf	review_id	study_label	report_index	candidate_type	candidate_text	query_text	matched_pmids	pmcids	n_pmids	n_pmcids	has_pubmed	has_pmc	lookup_methods	lookup_errors	pubmed_titles	reference_excerpt
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Philip 2020	1	explicit_pmid	32354271	32354271	32354271	.	1	0	yes	no	direct_pubmed_link	.	.	Philip NS, Barredo J, Aiken E, Larson V, Jones RN, Shea MT, et al. Informing further research in the use of brain stimulation in psychiatric disorders: reply. American Journal of Psychiatry 2020;177(5):466-7. [DOI: 10.1176/appi.ajp.2019.19101052r] - DOI - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Rao 2019	1	explicit_pmid	31018810	31018810	31018810	.	1	0	yes	no	direct_pubmed_link	.	.	Rao V, Bechtold K, McCann U, Roy D, Peters M, Vaishnavi S, et al. Low-frequency right repetitive transcranial magnetic stimulation for the treatment of depression after traumatic brain injury: a randomized sham-controlled pilot study. Journal of Neuropsychiatry and Clinical Neurosciences 2019;4:306-18. [DOI: 10.1176/appi.neuropsych.17110338] - DOI - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Rosenberg 2002	1	explicit_pmid	12154150	12154150	12154150	.	1	0	yes	no	direct_pubmed_link	.	.	Rosenberg PB, Mehndiratta RB, Mehndiratta YP, Wamer A, Rosse RB, Balish M. Repetitive transcranial magnetic stimulation treatment of comorbid posttraumatic stress disorder and major depression. Journal of Neuropsychiatry and Clinical Neurosciences 2002;14(3):270-6. [DOI: 10.1176/jnp.14.3.270] - DOI - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Syed 2020	1	explicit_pmid	32354268	32354268	32354268	.	1	0	yes	no	direct_pubmed_link	.	.	Syed T, Smith EG. Comment on theta-burst transcranial magnetic stimulation for posttraumatic stress disorder. American Journal of Psychiatry 2020 ;177(5):456-66. - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Tillman 2011	1	explicit_pmid	21304137	21304137	21304137	.	1	0	yes	no	direct_pubmed_link	.	.	Tillman GD, Kimbrell TA, Calley CS, Kraut MA, Freeman TW, Hart J Jr. Repetitive transcranial magnetic stimulation and threat memory: selective reduction of combat threat memory p300 response after right frontal-lobe stimulation. Journal of Neuropsychiatry and Clinical Neurosciences 2011;23(1):40-7. - PubMed
first_pass	Cochrane_reviews/first_pass/CD015040_rtms_ptsd.pdf	CD015040_rtms_ptsd	Woodside 2017	1	explicit_pmid	28815666	28815666	28815666	.	1	0	yes	no	direct_pubmed_link	.	.	Woodside DB, Colton P, Lam E, Dunlop K, Rzeszutek J, Downar J. Dorsomedial prefrontal cortex repetitive transcranial magnetic stimulation treatment of posttraumatic stress disorder in eating disorders: an open‐label case series. International Journal of Eating Disorders 2017;50(10):1231-4. [DOI: 10.1002/eat.22764] - DOI - PubMed
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	ACTRN12619000274178	1	nct_id	ACTRN12619000274178	ACTRN12619000274178	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	ACTRN12619000274178. The effect of Systane® Complete and Systane® Hydration on comfort, vision and satisfaction with mini-scleral contact lens wear. trialsearch.who.int/Trial2.aspx?TrialID=ACTRN12619000274178 (first received 25 February 2019).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	ACTRN12619000773134	1	nct_id	ACTRN12619000773134	ACTRN12619000773134	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	ACTRN12619000773134. Influences of viscosity of lubricating eye drops on orthokeratology treatment outcomes. trialsearch.who.int/Trial2.aspx?TrialID=ACTRN12619000773134 (first received 24 May 2019).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Asharlous 2016	1	explicit_pmid	27331150	27331150	27331150	PMC4909696	1	1	yes	yes	direct_pubmed_link	.	.	Asharlous A, Mirzajani A, Jafarzadehpur E, KhabazKhoob M, Ostadimoghaddam H. Objective and subjective assessing efficacy of a lubricating drop in eyes wearing silicone hydrogel contact lenses. Journal of Current Ophthalmology 2016;28(2):69-74. - PMC - PubMed
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Berry 1998	1	explicit_pmid	9634968	9634968	9634968	.	1	0	yes	no	direct_pubmed_link	.	.	Berry M, Pastis WK, Ellingham RB, Frost L, Corfield AP, Easty DL. Hyaluronan in dry eye and contact lens wearers. In: Sullivan DA, Dartt DA, Meneray MA, editor(s). Lacrimal Gland, Tear Film, and Dry Eye Syndromes 2. Advances in Experimental Medicine and Biology. Vol. 438. Boston: Springer, 1998:785-90. - PubMed
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Caffery 1990	1	explicit_pmid	2335704	2335704	2335704	.	1	0	yes	no	direct_pubmed_link	.	.	"Caffery BE, Josephson JE. Is there a better ""comfort drop""? Journal of the American Optometric Association 1990;61(3):178‐82. - PubMed"
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Calvão‐Santos 2011	1	explicit_pmid	21298628	21298628	21298628	.	1	0	yes	no	direct_pubmed_link	.	.	Calvão-Santos G, Borges C, Nunes S, Salgado-Borges J, Duarte L. Efficacy of 3 different artificial tears for the treatment of dry eye in frequent computer users and/or contact lens users. European Journal of Ophthalmology 2011;21(5):538‐44. - PubMed
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Carracedo 2018	1	explicit_pmid	28945652	28945652	28945652	.	1	0	yes	no	direct_pubmed_link	.	.	Carracedo G, Villa-Collar C, Martin-Gil A, Serramito M, Santamaría L. Comparison between viscous teardrops and saline solution to fill orthokeratology contact lenses before overnight wear. Eye & Contact Lens 2018;44 Suppl 1:S307‐11. - PubMed
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	ChiCTR2200066298	1	nct_id	ChiCTR2200066298	ChiCTR2200066298	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	ChiCTR2200066298. A prospective, multicenter, randomized, open, parallel positive controlled clinical study to evaluate the efficacy and safety of multi-functional nursing solution for rigid gas permeable contact lens wearers. trialsearch.who.int/Trial2.aspx?TrialID=ChiCTR2200066298 (first recieved 30 November 2022).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	ChiCTR2300069668	1	nct_id	ChiCTR2300069668	ChiCTR2300069668	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	ChiCTR2300069668. Prospective, multicenter, randomized, parallel positive controlled clinical study to evaluate the efficacy and safety of rigid gas permeable contact lens lubrication for wearers of rigid breathable contact lenses. trialsearch.who.int/Trial2.aspx?TrialID=ChiCTR2300069668 (first received 23 March 2023).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	CTRI/2022/07/043793	1	nct_id	CTRI/2022/07/043793	CTRI/2022/07/043793	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	CTRI/2022/07/043793. A post market clinical follow up prospective study to evaluate safety and performance of eye drops with (herbal extract) (sodium hyaluronate) with euphrasia extract eye drops. trialsearch.who.int/Trial2.aspx?TrialID=CTRI/2022/07/043793 (first received 6 July 2022).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	CTRI/2022/07/043860	1	nct_id	CTRI/2022/07/043860	CTRI/2022/07/043860	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	CTRI/2022/07/043860. The purpose of the study is to evaluate safety and performance of Eye Preparations - Sodium hyaluronate with Euphrasia extract eye drops. trialsearch.who.int/Trial2.aspx?TrialID=CTRI/2022/07/043860 (first received 8 July 2022).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Downie 2018	1	explicit_pmid	30046817	30046817	30046817	.	1	0	yes	no	direct_pubmed_link	.	.	Downie LE, Gad A, Wong CY, Gray JH, Zeng W, Jackson DC, et al. Modulating contact lens discomfort with anti-inflammatory approaches: a randomized controlled trial. Investigative ophthalmology & visual science 2018;59(8):3755‐66. - PubMed
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Dumbleton 2008	1	title	Comparison of signs and symptoms of dry eye when using ocular lubricants of differing viscosity	"""Comparison of signs and symptoms of dry eye when using ocular lubricants of differing viscosity""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Dumbleton K, Woods C, Schneider S, Fonn D. Comparison of signs and symptoms of dry eye when using ocular lubricants of differing viscosity. American Academy of Optometry. Available at aaopt.org/past-meeting-abstract-archives 2008:Program No. 21174.
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Efron 1991	1	explicit_pmid	2049819	2049819	2049819	.	1	0	yes	no	direct_pubmed_link	.	.	Efron N, Golding TR, Brennan NA. The effect of soft lens lubricants on symptoms and lens dehydration. CLAO Journal 1991;17(2):114‐9. - PubMed
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Gonzalez 2018	1	explicit_pmid	30425447	30425447	30425447	PMC6200428	1	1	yes	yes	direct_pubmed_link	.	.	Gonzalez AL. Safety and efficacy of lifitegrast 5% ophthalmic solution in contact lens discomfort. Clinical Ophthalmology 2018;12:2079-85. - PMC - PubMed
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Guillon 2013	1	title	Effect of lipid-based eyedrops on silicone hydrogel contact lens wear subjective acceptance	"""Effect of lipid-based eyedrops on silicone hydrogel contact lens wear subjective acceptance""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Guillon M, Maissa C, Wong S, Lane A, Simmons P, Vehige J. Effect of lipid-based eyedrops on silicone hydrogel contact lens wear subjective acceptance. Contact Lens and Anterior Eye 2013;36:e43.
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Guthrie 2015	1	explicit_pmid	26488155	26488155	26488155	.	1	0	yes	no	direct_pubmed_link	.	.	Guthrie SE, Jones LJ, Blackie CA, Korb DR. A comparative study between an oil-in-water emulsion and nonlipid eye drops used for rewetting contact lenses. Eye & Contact Lens 2015;41(6):373‐7. - PubMed
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	ISRCTN11194798	1	nct_id	ISRCTN11194798	ISRCTN11194798	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	ISRCTN11194798. Short-term evaluation of a commercial eyedrop in contact lens wearers. trialsearch.who.int/Trial2.aspx?TrialID=ISRCTN11194798 (first received 1 March 2019).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	ISRCTN16230269	1	nct_id	ISRCTN16230269	ISRCTN16230269	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	ISRCTN16230269. Evaluation of two different eye drops in symptomatic soft contact lens wearers. trialsearch.who.int/Trial2.aspx?TrialID=ISRCTN16230269 (first received 7 June 2019).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Itoi 1995	1	explicit_pmid	8565197	8565197	8565197	.	1	0	yes	no	direct_pubmed_link	.	.	Itoi M, Kim O, Kimura T, Kanai A, Momose T, Kanki K, et al. Effect of sodium hyaluronate ophthalmic solution on peripheral staining of rigid contact lens wearers. CLAO Journal 1995;21(4):261‐4. - PubMed
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Jeon 2021	1	explicit_pmid	32169321	32169321	32169321	.	1	0	yes	no	direct_pubmed_link	.	.	Jeon J, Park S. Comparison of the efficacy of eyelid warming masks and artificial tears for dry eye symptoms in contact lens wearers. Contact Lens & Anterior Eye 2021;44(1):30‐4. - PubMed
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	JPRN‐JRCT1031230239	1	title	Changes in ocular surface after instillation of eye drops containing PVP [Changes in tear film dynamics and ocular surface temperature after instillation of eye drops containing PVP in soft contact lens wearers]	"""Changes in ocular surface after instillation of eye drops containing PVP [Changes in tear film dynamics and ocular surface temperature after instillation of eye drops containing PVP in soft contact lens wearers]""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	jRCT1031230239. Changes in ocular surface after instillation of eye drops containing PVP [Changes in tear film dynamics and ocular surface temperature after instillation of eye drops containing PVP in soft contact lens wearers]. jrct.niph.go.jp/latest-detail/jRCT1031230239 (first received 19 July 2023).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	JPRN‐UMIN000010975	1	title	Effects of 3% diquafosol sodium ophthalmic solution on visual function in patient with dry eye wearing contact lens	"""Effects of 3% diquafosol sodium ophthalmic solution on visual function in patient with dry eye wearing contact lens""[Title]"	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	JPRN-UMIN000010975. Effects of 3% diquafosol sodium ophthalmic solution on visual function in patient with dry eye wearing contact lens. trialsearch.who.int/Trial2.aspx?TrialID=JPRN-UMIN000010975 (first received 30 June 2013).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	JPRN‐UMIN000011397	1	title	A randomized study comparing topical rebamipide with artificial tears in the treatment of dry eye with contact lens wearers	"""A randomized study comparing topical rebamipide with artificial tears in the treatment of dry eye with contact lens wearers""[Title]"	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	JPRN-UMIN000011397. A randomized study comparing topical rebamipide with artificial tears in the treatment of dry eye with contact lens wearers. trialsearch.who.int/Trial2.aspx?TrialID=JPRN-UMIN000011397 (first received 7 August 2013).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	JPRN‐UMIN000024064	1	title	Safety and efficacy of 3% diquafosol ophthalmic solution for soft contact lens-related dry eye	"""Safety and efficacy of 3% diquafosol ophthalmic solution for soft contact lens-related dry eye""[Title]"	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	JPRN-UMIN000024064. Safety and efficacy of 3% diquafosol ophthalmic solution for soft contact lens-related dry eye. trialsearch.who.int/Trial2.aspx?TrialID=JPRN-UMIN000024064 (first received 16 September 2016).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	JPRN‐UMIN000031169	1	title	Evaluation of sense of commercial eye drops for contact lens wearers	"""Evaluation of sense of commercial eye drops for contact lens wearers""[Title]"	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	JPRN-UMIN000031169. Evaluation of sense of commercial eye drops for contact lens wearers. trialsearch.who.int/Trial2.aspx?TrialID=JPRN-UMIN000031169 (first received 7 February 2018).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Kading 2010	1	explicit_pmid	20169046	20169046	20169046	PMC2819766	1	1	yes	yes	direct_pubmed_link	.	.	Kading D. A two-week clinical evaluation of the safety of Systane® Ultra in contact lens-wearing patients. Clinical Ophthalmology (Auckland, N.Z.) 2010;4(1):27‐32. - PMC - PubMed
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	Liu 2020	1	title	The influence of three lubricant eye drop on effects and ocular surface of myopia patients after orthokeratology lenses wearing	"""The influence of three lubricant eye drop on effects and ocular surface of myopia patients after orthokeratology lenses wearing""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Liu L, Zhong X, Liu H, Chen Y. The influence of three lubricant eye drop on effects and ocular surface of myopia patients after orthokeratology lenses wearing. Zhonghua Shiyan Yanke Zazhi/Chinese Journal of Experimental Ophthalmology 2020;38(6):499-503.
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	NCT00469573	1	nct_id	NCT00469573	NCT00469573	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT00469573. Safety and efficacy of optive in contact lens wearers with dry eyes. clinicaltrials.gov/ct2/show/NCT00469573 (first received 4 May 2007).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	NCT00570843	1	nct_id	NCT00570843	NCT00570843	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT00570843. Masked comparison of a new peg based artificial tear and optive for comfort, vision & wear time in patients wearing contact lenses. clinicaltrials.gov/show/NCT00570843 (first received 11 December 2007).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	NCT00691197	1	nct_id	NCT00691197	NCT00691197	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT00691197. Safety and acceptability of using a rewetting drop with contact lens wear. clinicaltrials.gov/show/NCT00691197 (first received 11 December 2007).
first_pass	Cochrane_reviews/first_pass/CD015751_lubricating_drops_lens.pdf	CD015751_lubricating_drops_lens	NCT00761202	1	nct_id	NCT00761202	NCT00761202	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	NCT00761202. Performance and acceptance of Optive® versus Hylocomod® eyedrops in patients with dry eye symptoms. clinicaltrials.gov/ct2/show/NCT00761202 (first received 29 September 2008).
